cl_person_id,full_name,display_name,court_id,seat_id,status,is_chief,appointing_president,president_party,nomination_date,confirmation_date,commission_date,senior_date,term_expiration_date,jd_school,jd_year,aba_rating,cl_profile_url,photo_url,photo_source,photo_license,fedsoc_reported,fedsoc_basis,fedsoc_source,acs_reported,acs_basis,acs_source,data_verified,notes
2283,Ann D. Montgomery,Montgomery,mnd,MND0702,senior,false,William J. Clinton,Democratic,1995-11-27,1996-08-02,1996-08-06,2016-05-31,,University of Minnesota Law School,1974,Well Qualified,https://www.courtlistener.com/person/2283/ann-d-montgomery/,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Ann_Montgomery_%28cropped%29.jpg/330px-Ann_Montgomery_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Ann_Montgomery_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1105,Donovan W. Frank,Frank,mnd,MND0406,senior,false,William J. Clinton,Democratic,1998-05-21,1998-10-21,1998-10-22,2016-10-31,,Hamline University School of Law,1977,Qualified,https://www.courtlistener.com/person/1105/donovan-w-frank/,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Donovan_Frank_%28cropped%29.jpg/330px-Donovan_Frank_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Donovan_Frank_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1002,Joan N. Ericksen,Ericksen,mnd,MND0111,senior,false,George W. Bush,Republican,2002-01-23,2002-04-25,2002-05-01,2019-10-15,,University of Minnesota Law School,1981,Well Qualified,https://www.courtlistener.com/person/1002/joan-n-ericksen/,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Joan_Ericksen%2C_U.S._District_Court_Judge.jpg/330px-Joan_Ericksen%2C_U.S._District_Court_Judge.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Joan_Ericksen,_U.S._District_Court_Judge.jpg",Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2861,Patrick Joseph Schiltz,Schiltz,mnd,MND0603,senior,false,George W. Bush,Republican,2005-12-14,2006-04-26,2006-04-28,2026-07-01,,Harvard Law School,1985,Well Qualified,https://www.courtlistener.com/person/2861/patrick-joseph-schiltz/,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Patrick_J_Schiltz.jpg/330px-Patrick_J_Schiltz.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Patrick_J_Schiltz.jpg,CC BY-SA 4.0 — credit: USdistrictcourt,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2389,Susan Richard Nelson,Nelson,mnd,MND0802,senior,false,Barack Obama,Democratic,2010-04-21,2010-12-17,2010-12-21,2021-12-31,,University of Pittsburgh School of Law,1978,Well Qualified,https://www.courtlistener.com/person/2389/susan-richard-nelson/,https://upload.wikimedia.org/wikipedia/commons/d/d8/Susan_Richard_Nelson_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Susan_Richard_Nelson_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
8653,Wilhelmina Marie Wright,Wright,mnd,MND0207,senior,false,Barack Obama,Democratic,2015-04-15,2016-01-19,2016-02-18,2024-02-15,,Harvard Law School,1989,Well Qualified,https://www.courtlistener.com/person/8653/wilhelmina-marie-wright/,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Wilhelmina_Wright.jpg/330px-Wilhelmina_Wright.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Wilhelmina_Wright.jpg,CC BY 2.0 — credit: Mark Dayton,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
8642,Eric Christian Tostrud,Tostrud,mnd,MND0407,active,true,Donald J. Trump,Republican,2018-02-15,2018-09-06,2018-09-10,,,William Mitchell College of Law (now Mitchell Hamline School of Law),1990,Well Qualified,https://www.courtlistener.com/person/8642/eric-christian-tostrud/,https://upload.wikimedia.org/wikipedia/commons/2/27/Judge_Eric_C._Tostrud.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Judge_Eric_C._Tostrud.jpg,CC BY-SA 4.0 — credit: US District Court,true,speaker,https://en.wikipedia.org/w/index.php?title=Eric_C._Tostrud&oldid=1363375912,false,,,false,Phase-2 sweep; FJC + CourtListener.
8659,Nancy Ellen Brasel,Brasel,mnd,MND0703,active,false,Donald J. Trump,Republican,2018-02-15,2018-08-28,2018-09-13,,,University of Minnesota Law School,1996,Well Qualified,https://www.courtlistener.com/person/8659/nancy-ellen-brasel/,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/NEB_official_photo.jpg/330px-NEB_official_photo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:NEB_official_photo.jpg,CC BY-SA 4.0 — credit: RLSP2020,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
10085,Katherine Marie Menendez,Menendez,mnd,MND0112,active,false,Joseph R. Biden,Democratic,2021-09-20,2021-12-18,2021-12-21,,,New York University School of Law,1996,Well Qualified,https://www.courtlistener.com/person/10085/katherine-m-menendez/,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Judge_Kate_M._Menendez.jpg/330px-Judge_Kate_M._Menendez.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Judge_Kate_M._Menendez.jpg,CC BY-SA 4.0 — credit: RLSP2020,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Jerry Wayne Blackwell,Blackwell,mnd,MND0803,active,false,Joseph R. Biden,Democratic,2022-06-15,2022-12-07,2022-12-20,,,University of North Carolina School of Law,1987,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/%28Jerry_W._Blackwell%29.jpg/330px-%28Jerry_W._Blackwell%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:(Jerry_W._Blackwell).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Jeffrey Marc Bryan,Bryan,mnd,MND0505,active,false,Joseph R. Biden,Democratic,2023-07-27,2023-11-28,2023-11-30,,,Yale Law School,2002,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Jeffrey_Bryan.jpg/330px-Jeffrey_Bryan.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Jeffrey_Bryan.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Laura Margarete Provinzino,Provinzino,mnd,MND0208,active,false,Joseph R. Biden,Democratic,2024-06-13,2024-09-12,2024-09-16,,,Yale Law School,2003,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Judge_Laura_M._Provinzino.png/330px-Judge_Laura_M._Provinzino.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Judge_Laura_M._Provinzino.png,CC0,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1053,Edward Louis Filippine,Filippine,moed,MOED0205,senior,false,Jimmy Carter,Democratic,1977-06-22,1977-07-21,1977-07-22,1995-06-11,,St. Louis University School of Law,1957,Qualified,https://www.courtlistener.com/person/1053/edward-louis-filippine/,,,,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1345,Jean Constance Hamilton,Hamilton,moed,MOED0503,senior,false,George H.W. Bush,Republican,1990-08-03,1990-09-28,1990-10-01,2013-07-01,,Washington University School of Law,1971,Well Qualified,https://www.courtlistener.com/person/1345/jean-constance-hamilton/,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Jean_C._Hamilton%2C_U.S._District_Court_Judge.jpg/330px-Jean_C._Hamilton%2C_U.S._District_Court_Judge.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Jean_C._Hamilton,_U.S._District_Court_Judge.jpg",Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2543,Catherine D. Perry,Perry,moed,MOED0111,senior,false,William J. Clinton,Democratic,1994-07-15,1994-10-06,1994-10-07,2018-12-31,,Washington University School of Law,1980,Well Qualified,https://www.courtlistener.com/person/2543/catherine-d-perry/,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Cartherine_D._Perry_1_%28cropped%29.jpg/330px-Cartherine_D._Perry_1_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Cartherine_D._Perry_1_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
3401,E. Richard Webber,Webber,moed,MOED0206,senior,false,William J. Clinton,Democratic,1995-08-10,1995-12-22,1995-12-26,2009-06-30,,University of Missouri School of Law,1967,Well Qualified,https://www.courtlistener.com/person/3401/e-richard-webber/,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Judge_E._Richard_Webber_%28cropped%29.jpg/330px-Judge_E._Richard_Webber_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Judge_E._Richard_Webber_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1866,Nanette Kay Laughrey,Laughrey,moed,MOED0404,senior,false,William J. Clinton,Democratic,1995-10-20,1996-07-24,1996-08-01,2011-08-27,,University of Missouri School of Law,1975,Qualified,https://www.courtlistener.com/person/1866/nanette-kay-laughrey/,https://upload.wikimedia.org/wikipedia/commons/0/0a/Nanette_Laughrey_District_Judge.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Nanette_Laughrey_District_Judge.JPG,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2982,Rodney W. Sippel,Sippel,moed,MOED0307,senior,false,William J. Clinton,Democratic,1997-05-15,1997-11-08,1997-11-12,2023-01-28,,Washington University School of Law,1981,Qualified,https://www.courtlistener.com/person/2982/rodney-w-sippel/,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Rodney_W._Sippel%2C_U.S._District_Court_Judge.jpg/330px-Rodney_W._Sippel%2C_U.S._District_Court_Judge.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Rodney_W._Sippel,_U.S._District_Court_Judge.jpg",Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
141,Henry Edward Autrey,Autrey,moed,MOED0702,active,false,George W. Bush,Republican,2002-03-21,2002-08-01,2002-08-02,,,St. Louis University School of Law,1977,Qualified,https://www.courtlistener.com/person/141/henry-edward-autrey/,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Henry_E._Autrey%2C_U.S._District_Court_Judge.jpg/330px-Henry_E._Autrey%2C_U.S._District_Court_Judge.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Henry_E._Autrey,_U.S._District_Court_Judge.jpg",Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1934,Stephen Nathaniel Limbaugh Jr.,Limbaugh,moed,MOED0802,senior,false,George W. Bush,Republican,2007-12-06,2008-06-10,2008-08-01,2020-08-01,,Southern Methodist University School of Law (now Dedman School of Law),1976,Well Qualified,https://www.courtlistener.com/person/1934/stephen-nathaniel-limbaugh-jr/,https://upload.wikimedia.org/wikipedia/commons/4/49/Stephen_N._Limbaugh_Jr.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Stephen_N._Limbaugh_Jr.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1077,Audrey Goldstein Fleissig,Fleissig,moed,MOED0207,senior,false,Barack Obama,Democratic,2010-01-20,2010-06-07,2010-06-09,2023-04-14,,Washington University School of Law,1980,Well Qualified,https://www.courtlistener.com/person/1077/audrey-goldstein-fleissig/,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Audrey_G._Fleissig%2C_U.S._District_Court_Judge.jpg/330px-Audrey_G._Fleissig%2C_U.S._District_Court_Judge.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Audrey_G._Fleissig,_U.S._District_Court_Judge.jpg",Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2791,John Andrew Ross,Ross,moed,MOED0902,senior,false,Barack Obama,Democratic,2011-01-05,2011-09-20,2011-10-11,2023-06-09,,Emory University School of Law,1979,Well Qualified,https://www.courtlistener.com/person/2791/john-andrew-ross/,https://upload.wikimedia.org/wikipedia/commons/e/e3/John_A._Ross%2C_U.S._District_Court_Judge.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,"https://commons.wikimedia.org/wiki/File:John_A._Ross,_U.S._District_Court_Judge.jpg",Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
3508,Brian Curtis Wimes,Wimes,moed,MOED0405,active,false,Barack Obama,Democratic,2011-09-22,2012-04-23,2012-04-30,,,"Texas Southern University, Thurgood Marshall School of Law",1994,Qualified,https://www.courtlistener.com/person/3508/brian-curtis-wimes/,https://upload.wikimedia.org/wikipedia/commons/8/8b/Judge_Brian_C._Wimes.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Judge_Brian_C._Wimes.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
8562,Stephen Robert Clark Sr.,Clark,moed,MOED0603,active,true,Donald J. Trump,Republican,2019-01-23,2019-05-22,2019-06-12,,,St. Louis University School of Law,1991,Well Qualified,https://www.courtlistener.com/person/8562/stephen-robert-clark-sr/,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Stephen_R._Clark_Sr._-_SBD_-_Federalist_Society_-_Missouri-11_%2849451142871%29_%28cropped%29.jpg/330px-Stephen_R._Clark_Sr._-_SBD_-_Federalist_Society_-_Missouri-11_%2849451142871%29_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Stephen_R._Clark_Sr._-_SBD_-_Federalist_Society_-_Missouri-11_(49451142871)_(cropped).jpg,CC BY 2.0 — credit: US Department of Education,true,member,https://en.wikipedia.org/w/index.php?title=Stephen_R._Clark&oldid=1363374809,false,,,false,Phase-2 sweep; FJC + CourtListener.
15366,Sarah Elizabeth Pitlyk,Pitlyk,moed,MOED0112,active,false,Donald J. Trump,Republican,2019-09-09,2019-12-04,2019-12-05,,,Yale Law School,2008,Not Qualified,https://www.courtlistener.com/person/15366/sarah-elizabeth-pitlyk/,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Judge_Sarah_E._Pitlyk_%282019%29.jpg/330px-Judge_Sarah_E._Pitlyk_%282019%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Judge_Sarah_E._Pitlyk_(2019).jpg,Public domain,true,member,https://en.wikipedia.org/w/index.php?title=Sarah_Pitlyk&oldid=1353743971,false,,,false,Phase-2 sweep; FJC + CourtListener.
